10049, 562
10099, 564
10149, 564
10200, 566
10250, 562
10300, 559
10349, 562
10399, 572
10449, 570
10500, 567
10550, 564
10599, 561
10649, 567
10699, 567
10749, 565
10800, 557
10849, 563
10899, 574
10949, 560
10999, 557
11049, 566
11099, 567
11149, 576
11199, 555
11249, 566
11299, 568
11350, 569
11399, 566
11449, 555
11499, 569
11549, 561
11599, 566
11649, 559
11699, 569
11749, 563
11799, 561
11849, 569
11898, 562
11949, 562
11999, 568
12049, 574
12099, 568
12148, 562
12198, 574
12249, 578
12299, 576
12349, 578
12398, 564
12448, 565
12498, 566
12549, 561
12599, 566
12649, 568
12698, 572
12748, 569
12798, 565
12849, 569
12899, 574
12948, 567
12998, 563
13048, 569
13099, 571
13149, 567
13198, 567
13248, 565
13298, 572
13348, 562
13399, 569
13448, 569
13498, 557
13548, 558
13598, 564
13648, 561
13699, 567
13748, 568
13798, 570
13848, 559
13898, 561
13948, 564
13998, 563
14048, 558
14098, 559
14148, 555
14198, 561
14247, 552
14298, 558
14348, 571
14398, 564
14448, 571
14497, 569
14547, 562
14598, 491
14648, 470
14698, 416
14747, 404
14797, 457
14848, 551
14898, 556
14948, 559
14998, 561
15047, 578
15097, 578
15148, 583
15198, 579
15248, 575
15297, 581
15347, 567
15397, 563
15448, 572
15498, 577
15547, 573
15597, 574
15647, 577
15697, 578
15748, 578
15797, 574
15847, 578
15897, 566
15947, 568
15997, 570
16048, 571
16097, 569
16147, 572
16197, 571
16247, 563
16297, 564
16347, 574
16397, 575
16447, 576
16497, 577
16547, 581
16596, 581
16647, 583
16697, 576
16747, 573
16797, 579
16846, 578
16897, 572
16947, 579
16997, 574
17047, 567
17096, 580
17146, 564
17197, 571
17247, 563
17297, 579
17347, 569
17396, 572
17446, 561
17497, 569
17547, 564
17597, 566
17646, 571
17696, 563
17746, 562
17797, 575
17847, 581
17896, 578
17946, 575
17996, 571
18046, 573
18097, 566
18146, 576
18196, 571
18246, 568
18296, 567
18347, 578
18397, 573
18446, 575
18496, 566
18546, 569
18596, 577
18647, 563
18696, 571
18746, 575
18796, 571
18846, 576
18896, 582
18946, 582
18996, 576
19046, 574
19096, 577
19146, 572
19195, 560
19246, 579
19296, 568
19346, 579
19396, 570
19445, 562
19495, 576
19546, 576
19596, 576
19646, 579
19696, 569
19745, 564
19795, 571
19846, 566
19896, 572
19946, 557
19995, 566
20045, 576
20096, 576
20146, 580
20196, 576
20245, 572
20295, 568
20345, 570
20396, 574
20446, 563
20495, 581
20545, 570
20595, 571
20645, 572
20696, 572
20746, 569
20795, 562
20845, 565
20895, 571
20945, 582
20996, 570
21045, 576
21095, 568
21145, 572
21195, 567
21245, 572
21295, 574
21345, 573
21395, 572
21445, 561
21495, 563
21544, 568
21595, 572
21645, 573
21695, 572
21745, 565
21795, 570
21844, 568
21895, 569
21945, 564
21995, 572
22045, 568
22094, 565
22145, 566
22195, 569
22245, 572
22295, 565
22344, 561
22394, 570
22445, 570
22495, 570
22545, 568
22594, 572
22644, 582
22694, 558
22745, 564
22795, 570
22844, 565
22894, 560
22944, 575
22994, 559
23045, 564
23095, 571
23144, 568
23194, 563
23244, 569
23294, 560
23345, 566
23394, 559
23444, 564
23494, 556
23544, 566
23595, 561
23644, 540
23694, 563
23744, 553
23794, 560
23844, 564
23894, 574
23944, 577
23994, 573
24044, 572
24094, 547
24144, 556
24194, 554
24244, 562
24294, 553
24344, 565
24394, 552
24443, 562
24494, 568
24544, 575
24594, 573
24644, 569
24693, 576
24743, 576
24794, 571
24844, 581
24894, 573
24943, 579
24993, 578
25043, 566
25094, 579
25144, 574
25193, 573
25243, 581
25293, 568
25344, 566
25394, 569
25444, 580
25493, 585
25543, 576
25593, 585
25644, 583
25694, 579
25743, 577
25793, 572
25843, 584
25893, 573
25944, 571
25993, 574
26043, 577
26093, 573
26143, 576
26193, 582
26243, 581
26293, 580
26343, 581
26393, 582
26443, 570
26493, 573
26543, 583
26593, 578
26643, 585
26693, 582
26743, 578
26792, 581
26843, 576
26893, 581
26943, 577
26993, 579
27042, 579
27092, 577
27143, 582
27193, 566
27243, 579
27292, 576
27342, 578
27393, 575
27443, 578
27493, 573
27542, 581
27592, 575
27642, 577
27693, 583
27743, 596
27793, 584
27842, 575
27892, 589
27942, 581
27993, 572
28043, 582
28092, 582
28142, 588
28192, 575
28242, 583
28293, 576
28342, 592
28392, 594
28442, 583
28492, 586
28542, 582
28592, 593
28642, 588
28692, 583
28742, 586
28792, 587
28843, 575
28892, 586
28942, 577
28992, 583
29042, 589
29092, 584
29142, 587
29192, 587
29242, 588
29292, 588
29342, 592
29391, 579
29442, 586
29492, 590
29542, 591
29592, 589
29641, 587
29691, 594
29742, 583
29792, 589
29842, 577
29891, 588
29941, 585
29991, 594
30042, 599
30092, 590
30142, 591
30191, 591
30241, 584
30291, 588
30342, 593
30392, 596
30441, 582
30491, 583
30541, 587
30592, 599
30642, 584
30691, 593
30741, 588
30791, 588
30841, 589
30892, 593
30941, 589
30991, 593
31041, 588
31091, 596
31141, 587
31192, 593
31241, 587
31291, 577
31341, 598
31391, 588
31441, 578
31491, 583
31541, 593
31591, 590
31641, 584
31691, 593
31740, 590
31791, 597
31841, 589
31891, 589
31941, 587
31990, 578
32040, 591
32091, 593
32141, 591
32191, 581
32240, 578
32290, 592
32340, 581
32391, 591
32441, 594
32491, 591
32540, 587
32590, 587
32641, 588
32691, 593
32741, 585
32790, 594
32840, 597
32890, 588
32941, 589
32991, 592
33040, 579
33090, 598
33140, 576
33190, 590
33241, 591
33290, 600
33340, 588
33390, 595
33440, 599
33490, 587
33541, 584
33590, 583
33640, 580
33690, 588
33740, 591
33790, 593
33840, 585
33890, 585
33940, 596
33990, 592
34040, 598
34089, 590
34140, 590
34190, 589
34240, 593
34290, 590
34339, 590
34390, 587
34440, 581
34490, 579
34540, 573
34590, 603
34639, 597
34690, 587
34740, 583
34790, 591
34840, 593
34889, 592
34939, 581
34990, 584
35040, 591
35090, 578
35139, 588
35189, 591
35239, 593
35290, 598
35340, 590
35389, 588
35439, 586
35489, 593
35539, 591
35590, 590
35639, 587
35689, 588
35739, 580
35789, 588
35840, 588
35890, 584
35939, 579
35989, 590
36039, 586
36089, 584
36140, 594
36189, 587
36239, 580
36289, 591
36339, 595
36389, 596
36439, 583
36489, 596
36539, 592
36589, 591
36639, 587
36688, 592
36739, 588
36789, 592
36839, 584
36889, 589
36939, 586
36988, 581
37039, 590
37089, 593
37139, 603
37189, 596
37238, 583
37288, 591
37339, 585
37389, 591
37439, 588
37488, 586
37538, 598
37588, 581
37639, 577
37689, 579
37738, 584
37788, 572
37838, 585
37889, 578
37939, 575
37988, 577
38038, 575
38088, 573
38138, 583
38189, 575
38239, 576
38288, 582
38338, 577
38388, 577
38438, 574
38489, 583
38538, 574
38588, 582
38638, 574
38688, 582
38738, 577
38788, 577
38838, 583
38888, 585
38938, 583
38988, 579
39037, 582
39088, 579
39138, 579
39188, 584
39238, 573
39288, 579
39337, 580
39388, 577
39438, 581
39488, 584
39538, 580
39587, 584
39638, 581
39688, 581
39738, 579
39788, 579
39837, 579
39887, 582
39938, 588
39988, 581
40038, 578
40087, 578
40137, 577
40187, 580
40238, 574
40288, 576
40337, 581
40387, 576
40437, 583
40487, 584
40538, 579
40588, 582
40637, 584
40687, 581
40737, 583
40787, 575
40838, 576
40887, 583
40937, 582
40987, 576
41037, 580
41088, 577
41137, 583
41187, 579
41237, 578
41287, 579
41337, 585
41387, 583
41437, 583
41487, 576
41537, 578
41587, 580
41637, 579
41687, 575
41737, 577
41787, 580
41837, 581
41887, 579
41936, 576
41987, 580
42037, 589
42087, 575
42137, 584
42186, 582
42236, 582
42287, 578
42337, 575
42387, 583
42436, 579
42486, 580
42536, 584
42587, 586
42637, 581
42686, 581
42736, 592
42786, 581
42836, 580
42887, 578
42937, 583
42986, 585
43036, 584
43086, 587
43137, 581
43187, 577
43236, 584
43286, 584
43336, 579
43386, 587
43437, 588
43486, 583
43536, 582
43586, 580
43636, 587
43686, 582
43736, 581
43786, 580
43836, 583
43886, 582
43936, 581
43986, 585
44036, 584
44086, 586
44136, 587
44186, 588
44236, 583
44285, 586
44336, 580
44386, 582
44436, 584
44486, 578
44535, 584
44585, 585
44636, 580
44686, 582
44736, 578
44785, 585
44835, 586
44886, 583
44936, 584
44986, 580
45035, 580
45085, 579
45135, 584
45186, 587
45236, 585
45286, 584
45335, 578
45385, 575
45435, 584
45486, 576
45536, 580
45585, 583
45635, 582
45685, 580
45735, 568
45786, 558
45835, 562
45885, 559
45935, 560
45985, 566
46035, 559
46085, 566
46135, 553
46185, 557
46235, 558
46285, 555
46336, 558
46385, 555
46435, 553
46485, 546
46535, 545
46585, 546
46635, 549
46685, 549
46735, 554
46785, 546
46835, 543
46884, 539
46935, 543
46985, 546
47035, 563
47085, 566
47134, 585
47184, 591
47235, 598
47285, 580
47335, 573
47385, 573
47434, 574
47484, 570
47535, 576
47585, 580
47635, 574
47684, 572
47734, 553
47784, 567
47835, 555
47885, 566
47934, 572
47984, 550
48034, 573
48084, 564
48135, 553
48184, 550
48234, 522
48284, 438
48334, 533
48385, 527
48434, 542
48484, 525
48534, 478
48584, 486
48634, 494
48685, 508
48734, 512
48784, 538
48834, 537
48884, 554
48934, 559
48984, 546
49034, 553
49084, 554
49134, 559
49184, 547
49233, 564
49284, 555
49334, 552
49384, 554
49434, 569
49483, 582
49533, 574
49584, 576
49634, 590
49684, 601
49734, 600
49783, 602
49833, 597
49884, 599
49934, 579
49984, 557
50033, 505
50083, 528
50134, 544
50184, 523
50234, 504
50283, 553
50333, 542
50383, 545
50434, 546
50484, 551
50533, 546
50583, 544
50633, 526
50683, 562
50734, 571
50783, 584
50833, 593
50883, 603
50933, 600
50983, 611
51034, 613
51083, 598
51133, 572
51183, 563
51233, 555
51283, 573
51333, 560
51383, 523
51433, 530
51483, 507
51533, 436
51582, 24
51629, 34
51675, 2
51717, 0
51758, 0
51800, 0
51842, 6
51883, 0
51924, 10
51971, 0
52012, 10
52058, 13
52104, 0
52146, 0
52187, 0
52229, 0
52271, 18
52316, 101
52366, 75
52412, 78
52458, 47
52503, 77
52549, 173
52599, 72
52645, 63
52690, 0
52732, 0
52774, 0
52815, 3
52857, 0
52899, 37
52944, 337
52995, 339
53045, 522
53095, 559
53145, 575
53194, 584
53244, 577
53295, 606
53345, 596
53395, 583
53445, 556
53494, 525
53544, 524
53595, 542
53645, 521
53695, 512
53744, 523
53794, 535
53844, 548
53895, 531
53945, 545
53994, 571
54044, 566
54094, 512
54145, 520
54195, 517
54244, 523
54294, 543
54344, 521
54394, 546
54445, 536
54495, 524
54544, 519
54594, 484
54644, 498
54694, 532
54745, 541
54794, 532
54844, 538
54894, 523
54944, 534
54994, 509
55044, 513
55094, 508
55144, 517
55194, 530
55244, 515
55293, 541
55344, 536
55394, 525
55444, 536
55494, 536
55544, 536
55593, 528
55644, 514
55694, 517
55744, 527
55794, 538
55843, 534
55894, 539
55944, 544
55994, 538
56044, 538
56093, 546
56143, 543
56194, 547
56244, 561
56294, 574
56343, 573
56393, 566
56443, 572
56494, 571
56544, 566
56593, 553
56643, 568
56693, 560
56743, 554
56794, 564
56844, 560
56893, 556
56943, 552
56993, 557
57043, 552
57094, 560
57143, 555
57193, 558
57243, 578
57293, 577
57344, 584
57393, 583
57443, 569
57493, 566
57543, 561
57593, 567
57643, 565
57693, 561
57743, 557
57793, 568
57843, 567
57893, 564
57943, 567
57993, 566
58043, 571
58093, 565
58143, 568
58192, 572
58243, 571
58293, 574
58343, 583
58393, 564
58442, 574
58492, 567
58543, 574
58593, 566
58643, 562
58692, 565
58742, 566
58792, 574
58843, 555
58893, 568
58942, 572
58992, 559
59042, 564
59092, 576
59143, 569
59193, 578
59242, 580
59292, 566
59342, 578
59393, 568
59443, 563
59492, 577
59542, 569
59592, 571
59642, 565
59693, 574
59742, 563
59792, 554
59842, 564
59892, 576
59942, 583
59992, 568
60042, 563
60092, 579
60142, 562
60192, 566
60242, 565
60292, 577
60342, 574
60392, 567
60442, 568
60492, 569
60541, 573
60592, 572
60642, 563
60692, 576
60742, 576
60791, 582
60841, 575
60892, 568
60942, 577
60992, 572
61041, 569
61091, 577
61142, 571
61192, 582
61242, 579
61291, 575
61341, 571
61391, 583
61442, 582
61492, 581
61542, 577
61591, 580
61641, 577
61691, 580
61742, 580
61792, 576
61841, 578
61891, 577
61941, 574
61991, 579
62042, 582
62091, 578
62141, 581
62191, 580
62241, 574
62291, 575
62341, 572
62391, 575
62441, 579
62491, 576
62541, 577
62592, 577
62641, 571
62691, 576
62741, 578
62791, 577
62841, 578
62891, 579
62941, 581
62991, 575
63041, 585
63091, 574
63140, 579
63191, 576
63241, 578
63291, 581
63341, 579
63390, 584
63440, 582
63491, 586
63541, 582
63591, 578
63640, 579
63690, 574
63740, 582
63791, 581
63841, 581
63891, 582
63940, 578
63990, 581
64040, 578
64091, 578
64141, 585
64190, 577
64240, 583
64290, 582
64340, 584
64391, 583
64440, 583
64490, 587
64540, 583
64590, 583
64641, 582
64690, 583
64740, 581
64790, 583
64840, 584
64890, 588
64941, 589
64990, 591
65040, 586
65090, 581
65140, 582
65190, 587
65240, 590
65290, 588
65340, 586
65390, 591
65440, 577
65489, 591
65540, 590
65590, 586
65640, 588
65690, 584
65739, 588
65789, 588
65840, 589
65890, 587
65940, 586
65989, 592
66039, 594
66089, 590
66140, 578
66190, 587
66240, 590
66289, 586
66339, 588
66390, 595
66440, 589
66490, 598
66539, 598
66589, 586
66639, 594
66690, 586
66740, 590
66789, 589
66839, 581
66889, 586
66939, 584
66990, 587
67039, 576
67089, 584
67139, 586
67189, 593
67239, 584
67290, 586
67339, 592
67389, 585
67439, 601
67489, 600
67539, 586
67589, 589
67639, 593
67689, 600
67739, 594
67789, 582
67838, 582
67889, 599
67939, 596
67989, 590
68039, 595
68088, 592
68139, 597
68189, 587
68239, 594
68289, 582
68339, 588
68388, 589
68439, 584
68489, 595
68539, 589
68589, 594
68638, 589
68688, 586
68739, 586
68789, 598
68839, 589
68888, 592
68938, 595
68988, 590
69039, 586
69089, 580
69138, 584
69188, 584
69238, 586
69288, 593
69339, 591
69388, 587
69438, 593
69488, 606
69538, 595
69588, 589
69639, 571
69688, 574
69738, 572
69788, 566
69838, 569
69889, 560
69938, 567
69988, 569
70038, 579
70088, 575
70138, 583
70188, 590
70238, 583
70288, 579
70338, 588
70388, 583
70437, 572
70488, 572
70538, 565
70588, 574
70638, 570
70688, 561
70737, 571
70788, 577
70838, 585
70888, 576
70938, 569
70987, 583
71037, 587
71088, 586
71138, 582
71188, 583
71237, 580
71287, 583
71337, 585
71388, 579
71438, 568
71487, 581
71537, 583
71587, 587
71638, 568
71688, 585
71737, 585
71787, 585
71837, 579
71887, 584
71938, 580
71988, 568
72037, 581
72087, 580
72137, 585
72187, 574
72238, 587
72287, 581
72337, 583
72387, 583
72437, 586
72487, 595
72537, 576
72587, 584
72637, 582
72687, 590
72737, 591
72786, 591
72837, 591
72887, 591
72937, 587
72987, 584
73037, 596
73086, 594
73137, 588
73187, 583
73237, 581
73287, 584
73336, 586
73387, 588
73437, 583
73487, 583
73537, 583
73586, 588
73636, 593
73687, 587
73737, 598
73787, 595
73836, 583
73886, 588
73936, 584
73987, 588
74037, 576
74086, 584
74136, 595
74186, 588
74236, 580
74287, 589
74337, 585
74386, 583
74436, 574
74486, 582
74536, 572
74587, 596
74636, 588
74686, 582
74736, 589
74786, 573
74836, 592
74886, 589
74936, 582
74986, 591
75036, 586
75086, 594
75136, 596
75186, 569
75236, 587
75286, 588
75336, 589
75386, 596
75436, 584
75486, 531
75536, 526
75586, 522
75636, 552
75685, 564
75736, 560
75786, 550
75836, 561
75886, 576
75935, 588
75985, 574
76036, 572
76086, 574
76136, 582
76185, 594
76235, 588
76285, 580
76336, 592
76386, 600
76435, 592
76485, 593
76535, 597
76585, 600
76636, 596
76686, 588
76735, 594
76785, 590
76835, 583
76886, 585
76936, 585
76985, 589
77035, 585
77085, 582
77135, 580
77186, 591
77235, 582
77285, 591
77335, 585
77385, 590
77435, 594
77485, 591
77535, 591
77585, 590
77635, 591
77685, 595
77735, 589
77785, 601
77835, 595
77885, 588
77935, 593
77985, 589
78034, 588
78085, 591
78135, 590
78185, 581
78235, 586
78284, 593
78334, 591
78385, 585
78435, 583
78485, 586
78534, 583
78584, 598
78635, 593
78685, 581
78735, 582
78784, 586
78834, 601
78884, 593
78935, 583
78985, 588
79035, 599
79084, 588
79134, 591
79184, 582
79235, 585
79285, 586
79334, 589
79384, 595
79434, 588
79484, 588
79535, 591
79584, 595
79634, 601
79684, 599
79734, 590
79784, 589
79834, 596
79884, 591
79934, 592
79984, 579
80034, 586
80084, 594
80134, 595
80184, 579
80234, 596
80284, 589
80334, 593
80384, 587
80434, 598
80484, 599
80534, 603
80584, 596
80633, 590
80684, 592
80734, 583
80784, 596
80834, 595
80883, 601
80933, 596
80984, 594
81034, 599
81084, 591
81134, 596
81183, 596
81233, 589
81284, 596
81334, 592
81384, 597
81433, 608
81483, 598
81533, 600
81584, 601
81634, 596
81683, 597
81733, 597
81783, 595
81833, 591
81884, 598
81933, 598
81983, 602
82033, 592
82083, 599
82134, 603
82183, 593
82233, 599
82283, 596
82333, 597
82383, 603
82434, 597
82483, 595
82533, 597
82583, 599
82633, 599
82683, 604
82733, 598
82783, 604
82833, 596
82883, 604
82933, 595
82982, 601
83033, 593
83083, 597
83133, 592
83183, 597
83232, 595
83282, 599
83333, 596
83383, 597
83433, 607
83483, 598
83532, 601
83582, 592
83633, 599
83683, 597
83733, 595
83782, 591
83832, 594
83883, 596
83933, 594
83983, 596
84032, 595
84082, 600
84132, 593
84183, 607
84233, 597
84282, 600
84332, 600
84382, 599
84432, 599
84483, 599
84532, 604
84582, 598
84632, 600
84682, 596
84732, 598
84783, 599
84832, 595
84882, 597
84932, 600
84982, 597
85032, 597
85082, 596
85132, 596
85182, 600
85232, 596
85282, 596
85331, 596
85382, 597
85432, 595
85482, 597
85532, 595
85581, 600
85632, 595
85682, 595
85732, 602
85782, 601
85832, 598
85881, 599
85932, 601
85982, 599
86032, 603
86082, 598
86131, 596
86181, 589
86232, 598
86282, 597
86332, 594
86381, 596
86431, 599
86481, 598
86532, 594
86582, 598
86631, 597
86681, 597
86731, 600
86781, 601
86832, 588
86881, 597
86931, 603
86981, 598
87031, 600
87081, 609
87132, 603
87181, 605
87231, 608
87281, 591
87331, 610
87382, 602
87431, 597
87481, 598
87531, 591
87581, 600
87631, 595
87681, 604
87731, 592
87781, 602
87831, 589
87881, 595
87930, 599
87981, 602
88031, 597
88081, 599
88131, 600
88181, 602
88230, 606
88281, 604
88331, 600
88381, 593
88431, 593
88480, 600
88530, 598
88581, 598
88631, 599
88681, 600
88730, 592
88780, 596
88830, 599
88881, 601
88931, 595
88980, 598
89030, 603
89080, 600
89131, 596
89181, 600
89230, 599
89280, 598
89330, 601
89380, 591
89431, 590
89481, 600
89530, 600
89580, 597
89630, 586
89680, 602
89731, 599
89780, 596
89830, 599
89880, 602
89930, 594
89980, 602
90030, 603
90080, 591
90130, 604
90180, 594
90230, 600
90279, 602
90330, 595
90380, 602
90430, 597
90480, 601
90530, 601
90579, 599
90630, 602
90680, 605
90730, 603
90780, 604
90829, 602
90880, 607
90930, 591
90980, 600
91030, 602
91079, 586
91129, 570
91180, 572
91230, 569
91280, 579
91329, 570
91379, 581
91429, 578
91480, 584
91530, 571
91579, 579
91629, 568
91679, 566
91729, 558
91780, 520
91830, 501
91879, 513
91929, 524
91979, 513
92029, 491
92080, 503
92129, 497
92179, 506
92229, 521
92279, 522
92329, 523
92379, 539
92429, 542
92479, 541
92529, 539
92579, 533
92628, 533
92679, 531
92729, 518
92779, 541
92829, 540
92879, 552
92929, 563
92979, 554
93029, 561
93079, 565
93129, 558
93178, 555
93229, 551
93279, 558
93329, 557
93379, 556
93428, 569
93478, 559
93529, 578
93579, 573
93629, 568
93678, 570
93728, 576
93778, 576
93829, 594
93879, 582
93929, 593
93978, 593
94028, 586
94078, 585
94129, 584
94179, 595
94228, 601
94278, 590
94328, 591
94379, 593
94429, 585
94478, 581
94528, 594
94578, 588
94628, 597
94679, 596
94728, 596
94778, 574
94828, 570
94878, 583
94928, 586
94978, 574
95028, 591
95078, 578
95128, 564
95178, 588
95228, 586
95278, 579
95328, 579
95378, 578
95428, 588
95478, 590
95527, 590
95578, 592
95628, 595
95678, 585
95728, 594
95777, 591
95827, 581
95878, 596
95928, 597
95978, 593
96027, 596
96077, 591
96128, 592
96178, 585
96228, 598
96278, 585
96327, 602
96377, 600
96428, 601
96478, 591
96528, 589
96577, 593
96627, 599
96677, 595
96728, 601
96778, 599
96827, 597
96877, 593
96927, 593
96977, 590
97028, 591
97077, 609
97127, 592
97177, 600
97227, 594
97277, 606
97327, 590
97377, 601
97427, 599
97477, 604
97527, 597
97577, 604
97627, 608
97677, 596
97727, 603
97777, 601
97827, 592
97876, 596
97927, 604
97977, 603
98027, 603
98077, 607
98126, 602
98177, 590
98227, 599
98277, 603
98327, 599
98376, 592
98426, 590
98477, 590
98527, 599
98577, 606
98627, 596
98676, 611
98726, 601
98777, 598
98827, 602
98877, 601
98926, 596
98976, 597
99026, 598
99077, 600
99127, 588
99176, 600
99226, 595
99276, 594
99326, 585
99377, 594
99426, 593
99476, 595
99526, 592
99576, 598
99627, 592
99676, 602
99726, 601
99776, 598
99826, 602
99876, 598
99927, 594
99976, 599
100026, 599
100080, 595
100134, 588
100189, 601
100243, 599
100297, 591
100350, 599
100405, 597
100459, 600
100513, 595
100568, 595
100622, 598
100676, 593
100730, 591
100784, 595
100838, 599
100892, 603
100946, 600
101001, 593
101055, 589
101109, 597
101164, 605
101217, 599
101271, 598
101325, 618
101380, 599
101434, 600
101488, 599
101542, 607
101597, 599
101650, 598
101704, 605
101758, 602
101813, 602
101867, 598
101921, 604
101976, 606
102030, 595
102083, 603
102137, 602
102192, 589
102246, 603
102300, 591
102354, 587
102409, 598
102463, 594
102516, 605
102571, 603
102625, 594
102679, 594
102733, 605
102788, 583
102842, 587
102896, 572
102949, 568
103004, 546
103058, 555
103112, 552
103166, 561
103221, 547
103275, 535
103329, 522
103383, 523
103437, 544
103491, 523
103545, 530
103600, 532
103654, 554
103708, 539
103762, 543
103816, 545
103870, 551
103924, 553
103979, 555
104033, 547
104087, 549
104141, 541
104196, 560
104249, 545
104303, 567
104357, 559
104412, 562
104466, 553
104520, 563
104574, 558
104629, 567
104682, 566
104736, 561
104791, 555
104845, 563
104899, 565
104953, 561
105008, 571
105062, 560
105115, 557
105169, 562
105224, 556
105278, 567
105332, 568
105387, 568
105441, 566
105495, 567
105549, 572
105603, 565
105657, 580
105711, 573
105765, 567
105820, 580
105874, 572
105928, 572
105982, 571
106036, 572
106090, 577
106144, 579
106199, 569
106253, 569
106307, 576
106361, 583
106416, 583
106469, 574
106523, 572
106577, 572
106632, 575
106686, 571
106740, 577
106795, 569
106849, 565
106902, 574
106956, 570
107011, 575
107065, 571
107119, 586
107173, 571
107228, 578
107282, 577
107335, 576
107389, 566
107444, 572
107498, 575
107552, 590
107607, 581
107661, 575
107715, 578
107768, 582
107823, 588
107877, 583
107931, 575
107985, 576
108040, 575
108094, 575
108148, 572
108201, 569
108256, 568
108310, 570
108364, 570
108419, 585
108473, 582
108527, 581
108581, 577
108635, 580
108689, 574
108743, 576
108797, 583
108852, 576
108906, 577
108960, 584
109015, 581
109068, 582
109122, 583
109176, 578
109231, 589
109285, 592
109339, 591
109393, 596
109448, 590
109501, 594
109555, 592
109609, 598
109664, 593
109718, 588
109772, 582
109827, 582
109881, 572
109934, 560
109988, 575
110043, 581
110097, 583
110151, 574
110205, 578
110260, 584
110314, 579
110367, 587
110422, 584
110476, 596
110530, 582
110584, 566
110639, 588
110693, 592
110747, 585
110800, 586
110855, 585
110909, 578
110963, 580
111017, 593
111072, 573
111126, 571
111180, 579
111234, 580
111288, 578
111342, 583
111396, 574
111451, 595
111505, 591
111559, 588
111613, 581
111667, 585
111721, 589
111775, 577
111830, 592
111884, 592
111938, 583
111992, 587
112047, 585
112100, 585
112154, 591
112208, 593
112263, 594
112317, 598
112371, 590
112425, 596
112480, 593
112534, 589
112587, 593
112642, 600
112696, 594
112750, 579
112804, 592
112859, 595
112913, 589
112967, 604
113020, 588
113075, 594
113129, 587
113183, 596
113238, 592
113292, 596
113346, 597
113400, 588
113454, 591
113508, 591
113562, 593
113616, 596
113671, 603
113725, 601
113779, 603
113833, 599
113887, 601
113941, 598
113995, 595
114050, 585
114104, 578
114158, 575
114212, 583
114267, 596
114320, 591
114374, 580
114428, 565
114483, 578
114537, 575
114591, 567
114646, 573
114700, 571
114753, 567
114807, 569
114862, 574
114916, 573
114970, 574
115024, 578
115079, 583
115133, 581
115186, 572
115240, 582
115295, 586
115349, 573
115403, 585
115458, 577
115512, 576
115566, 577
115619, 584
115674, 579
115728, 575
115782, 591
115836, 591
115891, 591
115945, 597
115999, 592
116052, 580
116107, 584
116161, 599
116215, 587
116270, 579
116324, 587
116378, 587
116432, 589
116486, 592
